condition,condition_key,trial,file,event_type,sample,time_seconds,signed_peak_uv,vertical_z,vertical_horizontal_ratio,width_seconds,velocity_z,signed_delta_uv,direction
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,2120.0,8.48,,,,,15.587781633925285,229.1675171152874,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,2357.0,9.428,,,,,9.351554106915593,124.58171334073404,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,3058.0,12.232,,,,,-7.271740240564229,-112.10859208338479,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,3811.0,15.244,,,,,-8.08642258267536,-86.89143113058572,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,4029.0,16.116,,,,,-8.219493610769216,-81.28371935642156,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,4586.0,18.344,,,,,-24.161968131811257,-246.9744238934901,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,4707.0,18.828,,,,,23.987421363056136,277.70917794886464,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,4803.0,19.212,,,,,10.781150228449007,117.36223698795328,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,4860.0,19.44,,,,,11.652547249262385,127.24829198581926,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,5442.0,21.768,,,,,9.38185507423422,96.80352094831878,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,5675.0,22.7,,,,,-19.06611068762804,-199.24158386307943,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,5994.0,23.976,,,,,-16.464037778153237,-168.61856558736727,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,6165.0,24.66,,,,,11.50130448287333,113.59455279952272,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,7586.0,30.344,,,,,-24.066703692735995,-243.9138331047618,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,8255.0,33.02,,,,,18.20960635686845,178.58512252209687,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,9669.0,38.676,,,,,10.359492202876572,109.66743738224125,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,10991.0,43.964,,,,,27.83707793054973,282.18822585287387,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,11307.0,45.228,,,,,20.16490923469027,199.34203071815256,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,12165.0,48.66,,,,,21.693822819326716,221.73559700603596,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,14348.0,57.392,,,,,14.145725199223783,145.69966503706252,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,14441.0,57.764,,,,,10.940734768012897,115.038111089354,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,14488.0,57.952,,,,,-10.354208436561496,-96.23260916254037,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,14847.0,59.388,,,,,-22.91088664620057,-234.34614448879773,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,15033.0,60.132,,,,,21.934872260818594,237.75605813138665,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,15398.0,61.592,,,,,28.63663710535443,302.84749917515876,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,15457.0,61.828,,,,,11.084292839917666,116.20724491807641,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,15546.0,62.184,,,,,13.319761292061916,136.58060234609005,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,15925.0,63.7,,,,,8.996943235794694,92.10593863112014,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,16296.0,65.184,,,,,-7.007724526314295,-70.77776770472207,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,16756.0,67.024,,,,,-31.71454972479144,-333.4269908250373,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,17083.0,68.332,,,,,12.0247901013003,130.47692352611864,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,17281.0,69.124,,,,,8.39676818600454,88.18699950360575,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,17461.0,69.844,,,,,-24.85946727286445,-254.57420521277717,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,17547.0,70.188,,,,,9.20919547768334,108.30278512835078,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,17845.0,71.38,,,,,-27.215847415141923,-277.79120194728995,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,18212.0,72.848,,,,,9.753552098411495,99.46079231802238,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,18558.0,74.232,,,,,-29.925119485485432,-307.4086689164738,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,18644.0,74.576,,,,,6.920912509521529,67.3676619945993,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,18725.0,74.9,,,,,11.09399609819145,114.4328913471173,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,18960.0,75.84,,,,,8.4886529134671,79.28387380055827,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,19338.0,77.352,,,,,22.050846434325692,219.9696006809714,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,19431.0,77.724,,,,,-24.546951949567354,-246.3502745478109,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,horizontal-saccade-like,19514.0,78.056,,,,,24.328586206809145,254.06747378584447,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,1551.0,6.204,,,,,-7.006851941621825,-97.99981134375867,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,1934.0,7.736,,,,,-6.467710327164207,-95.56411698279271,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,2776.0,11.104,,,,,12.068413860982943,137.13395958284798,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,3808.0,15.232,,,,,-8.679607592651148,-81.38868586714702,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,3905.0,15.62,,,,,-6.133160303707695,-50.95996907642967,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,4269.0,17.076,,,,,-10.04793676534954,-104.66011494629419,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,4357.0,17.428,,,,,-6.105983503507287,-65.26564570582198,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,4426.0,17.704,,,,,-9.255900470026706,-97.6423406991239,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,4627.0,18.508,,,,,-16.798471949124476,-172.1534777021838,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,4708.0,18.832,,,,,14.298402845082549,170.37832216133063,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,4862.0,19.448,,,,,6.889146394237626,77.95995556833195,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,5299.0,21.196,,,,,8.485269531960059,87.32576333214936,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,5443.0,21.772,,,,,7.796714189268362,80.22435227986196,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,5535.0,22.14,,,,,8.33726784959253,81.209706301018,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,5671.0,22.684,,,,,-8.39442003222533,-86.3900895049976,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,6164.0,24.656,,,,,8.977399097167984,94.39699742981664,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,7586.0,30.344,,,,,8.509256036674213,99.43359718965851,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,9667.0,38.668,,,,,-18.952410548049535,-192.2473557058708,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,12165.0,48.66,,,,,8.954052681191966,93.42802793196478,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,14262.0,57.048,,,,,-36.89231027297826,-344.48537067768495,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,14438.0,57.752,,,,,-11.242605757713473,-115.39571171025348,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,14490.0,57.96,,,,,8.733311686395549,94.4571832734462,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,14846.0,59.384,,,,,8.540590395112254,91.11253601292556,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,15031.0,60.124,,,,,-7.787069820195133,-80.95665703920892,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,15396.0,61.584,,,,,-9.825517540334848,-105.98778508927707,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,15456.0,61.824,,,,,-9.859964677894185,-101.2474499260862,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,17217.0,68.868,,,,,-6.928885720674019,-69.30250848183837,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,17460.0,69.84,,,,,-16.135116746680197,-174.77487506318218,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,17522.0,70.088,,,,,-6.215226245639387,-68.37584465664199,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,17548.0,70.192,,,,,-8.84865815528415,-93.3341611669178,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,18110.0,72.44,,,,,-17.89027774367174,-185.5473281571474,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,18558.0,74.232,,,,,11.438716105939484,139.80443784229857,positive
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,18725.0,74.9,,,,,-8.408359340299679,-88.36634655673546,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,19196.0,76.784,,,,,-8.129906112469833,-83.92756502568388,negative
Nature,nature,1,OpenBCI-RAW-2026-06-05_16-06-48.txt,vertical-saccade-like,19354.0,77.416,,,,,6.182155483619091,72.51039402472998,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,593.0,2.372,-632.8652852241266,-12.214879229512936,0.30817901013687476,0.7116999069889298,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,764.0,3.056,274.06984207220336,5.167314012836232,0.29502703944084196,0.6506909325986826,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,1590.0,6.36,-485.9082974470782,-9.398321922410672,8.243933908247344,0.09566050551913213,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,1905.0,7.62,-464.34520138317833,-8.985046604909842,5.6960653032103306,0.08348139576654466,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,2071.0,8.284,-365.7493167795024,-7.095371514045833,1.8345890626553272,0.08083962457413509,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,2503.0,10.012,-505.9053891970703,-9.781583417772046,5.081066807248856,0.0891794245791898,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,3696.0,14.784,-419.65635368242596,-8.12854632927482,4.6578876011465775,0.07833672676782953,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,4671.0,18.684,-533.2364899176396,-10.305407514945667,22.61380830822744,0.08381231852303608,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,6603.0,26.412,-440.1496761179955,-8.52131851333915,3.1776692773853887,0.082392843136804,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,6816.0,27.264,-485.7574923561082,-9.395431612889872,10.500194915662874,0.09219216538299224,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,8282.0,33.128,-412.5766988148644,-7.992858643029889,6.03870850931926,0.08747965752624441,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,8656.0,34.624,-472.80690291092475,-9.147222406339917,5.396494028618412,0.08372708205018717,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,9576.0,38.304,-365.9516329675628,-7.099249078130713,1.791611395852981,0.08102973581113475,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,10148.0,40.592,-441.16185622908586,-8.540717817388034,7.02046147482325,0.0745154869453545,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,10539.0,42.156,-474.4531483724835,-9.178774119219822,7.041694671750683,0.08575994429788261,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,11538.0,46.152,-396.3201170074619,-7.681287244005225,2.2126185333878006,0.0935901535479934,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,12456.0,49.824,-389.51899867837705,-7.550937950541803,1.9206103686044522,0.0929019470196945,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,12798.0,51.192,-556.3661760354123,-10.74870788079713,3.1491284633336654,0.08282701389762223,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,13751.0,55.004,-464.0209977697131,-8.978832963283764,4.500063438302842,0.08447305738554133,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,14237.0,56.948,-258.10309393077137,-5.032238891822174,2.0692766965865954,0.07857481785273558,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,16526.0,66.104,-398.79956203666563,-7.728807944587065,2.3384605600550605,0.08412995738549216,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,16760.0,67.04,-601.7801137339779,-11.619105131067654,3.896372680149826,0.0851949987395492,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,17628.0,70.512,-362.1913356980487,-7.027179740622282,3.0986624681339703,0.07865922400589626,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,17755.0,71.02,-558.9354812042523,-10.797950828389732,4.261024877436835,0.09046550611012208,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,18067.0,72.268,-405.73167249727027,-7.8616678151301205,0.7094347110620471,0.08165555403036706,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,18269.0,73.076,-504.7327943385907,-9.759109626856217,5.448734401864394,0.08455199046577036,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,18571.0,74.284,-298.39879062398,-5.804540642714205,1.914043255272542,0.09841382348377374,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,19383.0,77.532,-617.2451692076207,-11.915506245828619,4.472843651646516,0.09486468337535917,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,19628.0,78.512,-326.69589792067524,-6.346879088350278,0.5945190886172026,0.08870222226451734,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,19765.0,79.06,-527.7412959079413,-10.200087386409544,3.5117229079367807,0.08741441942394886,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,19878.0,79.512,-578.2609662000563,-11.16834040156747,4.584533324361834,0.08345456840119732,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,20054.0,80.216,-464.02464123094677,-8.978902793357966,5.374156404417932,0.08240409232053207,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,20282.0,81.128,-624.7532560008171,-12.059405199118393,9.718841625874385,0.09318985332344891,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,20555.0,82.22,-416.89932700371685,-8.075705537181458,4.56290180747282,0.07206756958883488,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,20649.0,82.596,-497.4279451109176,-9.619105896644374,3.844603282642629,0.08012722163740546,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,21046.0,84.184,271.36453935319105,5.115464555002231,0.5392660908824319,0.31910431858304944,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,21147.0,84.588,-621.5870720521281,-11.998722555365246,3.532741691421202,0.09257498422419302,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,21266.0,85.064,-503.81723075968233,-9.74156206190338,9.1288941484559,0.08031656443193788,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,blink-like,21464.0,85.856,-421.33751649224644,-8.160767263223278,5.646340442002243,0.07931388597888872,,,
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,1130.0,4.52,,,,,-21.67151734909453,-318.16980552418863,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,1180.0,4.72,,,,,26.606715573887172,283.8860699846973,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,1320.0,5.28,,,,,17.91211866308156,241.48550548862113,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,1442.0,5.768,,,,,35.955912763296524,496.8937953720779,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,1778.0,7.112,,,,,21.343597110432523,359.2925666646988,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,2288.0,9.152,,,,,-10.89109428224509,-79.03127801763094,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,2711.0,10.844,,,,,-11.041972920397948,-150.96135986426498,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,2828.0,11.312,,,,,-6.7548975558652415,-103.64779685476242,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,2929.0,11.716,,,,,16.496588180881666,154.08588181748473,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,3048.0,12.192,,,,,-8.902864824953875,-131.30349578820505,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,3122.0,12.488,,,,,13.337334022451452,125.80299267072405,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,3188.0,12.752,,,,,-58.19699911558068,-830.4955517202925,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,3291.0,13.164,,,,,-20.74589447629441,-273.7277395729616,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,3339.0,13.356,,,,,-26.5966424617248,-332.09105173801936,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,3497.0,13.988,,,,,11.599707102138595,112.74378311333066,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,3560.0,14.24,,,,,16.864481609921842,177.7651254775442,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,3902.0,15.608,,,,,-7.2499571793213065,-83.4589714332451,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,4020.0,16.08,,,,,-64.52445194847402,-850.3237395089709,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,4120.0,16.48,,,,,69.78110640984094,967.0019448231632,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,4254.0,17.016,,,,,17.630959917601135,208.0422233384238,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,4523.0,18.092,,,,,8.08688777237475,97.99564238112998,positive
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,4935.0,19.74,,,,,-6.306499612969943,-67.73719925113,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,4994.0,19.976,,,,,-15.3484430765978,-167.5763181710817,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,5055.0,20.22,,,,,-7.445331712093076,-80.40022936129697,negative
Nature,nature,2,OpenBCI-RAW-2026-06-05_16-09-00.txt,horizontal-saccade-like,5177.0,20.708,,,,,-14.245602189418603,-153.72728643499437,negative
